"date","EventProcessedUtcTime","PartitionId","EventEnqueuedUtcTime","metadata_deviceType","metadata_studentId","metadata_uid","telemetry_temperature","telemetry_pressure","telemetry_humidity","telemetry_windSpeed","telemetry_windDirection","IoTHub_ConnectionDeviceId"
2019-04-22T00:00:00.0000000,2019-04-22T11:29:38.0779836Z,0,2019-04-22T11:29:37.9860000Z,"WeatherStation","201CF88E","B49C048F2D99B1F4",27.299999237060547,1016.73291015625,42.299999237060547,5.1999998092651367,254,"CWF-MX-001"
2019-04-22T00:00:00.0000000,2019-04-22T11:30:08.2967548Z,0,2019-04-22T11:30:08.2740000Z,"WeatherStation","201CF88E","0010CF35CDA21E1E",27.200000762939453,1016.7060546875,42.200000762939453,5.1999998092651367,255,"CWF-MX-001"
2019-04-22T00:00:00.0000000,2019-04-22T11:30:38.5351454Z,0,2019-04-22T11:30:38.5140000Z,"WeatherStation","201CF88E","B49C048F2D99B1F4",27.299999237060547,1016.7392578125,42.299999237060547,5.1999998092651367,254,"CWF-MX-001"
2019-04-22T00:00:00.0000000,2019-04-22T11:31:08.8583044Z,0,2019-04-22T11:31:08.7660000Z,"WeatherStation","201CF88E","ED5EE968D645C3F4",27.399999618530273,1016.811767578125,41.900001525878906,5.1999998092651367,253,"CWF-MX-001"
2019-04-22T00:00:00.0000000,2019-04-22T11:31:39.0890737Z,0,2019-04-22T11:31:39.0210000Z,"WeatherStation","201CF88E","C5E2E8F1B00C9156",27.399999618530273,1016.796630859375,42.099998474121094,5.1999998092651367,255,"CWF-MX-001"
2019-04-22T00:00:00.0000000,2019-04-22T11:32:09.3099311Z,0,2019-04-22T11:32:09.2760000Z,"WeatherStation","201CF88E","FA7695E024D4162A",27.200000762939453,1016.800537109375,42.099998474121094,5.1999998092651367,256,"CWF-MX-001"
2019-04-22T00:00:00.0000000,2019-04-22T11:32:39.6422889Z,0,2019-04-22T11:32:39.5400000Z,"WeatherStation","201CF88E","0010CF35CDA21E1E",27.200000762939453,1016.826171875,41.900001525878906,5.1999998092651367,255,"CWF-MX-001"
2019-04-22T00:00:00.0000000,2019-04-22T11:33:09.8442787Z,0,2019-04-22T11:33:09.8020000Z,"WeatherStation","201CF88E","B49C048F2D99B1F4",27.299999237060547,1016.819580078125,42.400001525878906,5.1999998092651367,254,"CWF-MX-001"
2019-04-22T00:00:00.0000000,2019-04-22T11:33:40.1746197Z,0,2019-04-22T11:33:40.0520000Z,"WeatherStation","201CF88E","3442C6A111A654D9",27.200000762939453,1016.808837890625,42.400001525878906,5.1999998092651367,254,"CWF-MX-001"
2019-04-22T00:00:00.0000000,2019-04-22T11:34:10.3884335Z,0,2019-04-22T11:34:10.3150000Z,"WeatherStation","201CF88E","D83F2271F02353D0",27.299999237060547,1016.8701171875,42.400001525878906,5.1999998092651367,255,"CWF-MX-001"
2019-04-22T00:00:00.0000000,2019-04-22T11:34:40.6041947Z,0,2019-04-22T11:34:40.5850000Z,"WeatherStation","201CF88E","2A8CD14AEDDB8CDB",27.399999618530273,1016.9111328125,41.900001525878906,5.1999998092651367,254,"CWF-MX-001"
2019-04-22T00:00:00.0000000,2019-04-22T11:35:10.9151699Z,0,2019-04-22T11:35:10.8420000Z,"WeatherStation","201CF88E","C5E2E8F1B00C9156",27.399999618530273,1016.931884765625,42.099998474121094,5.1999998092651367,255,"CWF-MX-001"
2019-04-22T00:00:00.0000000,2019-04-22T11:35:41.1308966Z,0,2019-04-22T11:35:41.1010000Z,"WeatherStation","201CF88E","B49C048F2D99B1F4",27.299999237060547,1016.94921875,42,5.1999998092651367,254,"CWF-MX-001"
2019-04-22T00:00:00.0000000,2019-04-22T11:36:11.4468677Z,0,2019-04-22T11:36:11.3620000Z,"WeatherStation","201CF88E","B49C048F2D99B1F4",27.299999237060547,1016.94873046875,42,5.1999998092651367,254,"CWF-MX-001"
2019-04-22T00:00:00.0000000,2019-04-22T11:36:41.6695500Z,0,2019-04-22T11:36:41.6150000Z,"WeatherStation","201CF88E","0010CF35CDA21E1E",27.200000762939453,1016.976318359375,41.700000762939453,5.1999998092651367,255,"CWF-MX-001"
2019-04-22T00:00:00.0000000,2019-04-22T11:37:11.9955749Z,0,2019-04-22T11:37:11.8860000Z,"WeatherStation","201CF88E","7F60B0F477165F4F",27.100000381469727,1016.895263671875,42,5.1999998092651367,254,"CWF-MX-001"
2019-04-22T00:00:00.0000000,2019-04-22T11:37:42.1970577Z,0,2019-04-22T11:37:42.1210000Z,"WeatherStation","201CF88E","7F60B0F477165F4F",27.100000381469727,1016.9931640625,42.900001525878906,5.1999998092651367,254,"CWF-MX-001"
